iteration,t_loss,v_loss,v_best_loss,lr
      1701,1.426e-02,1.634e-02,1.048e-02,5.120e-04
      1728,9.695e-03,1.126e-02,1.048e-02,5.120e-04
      1755,1.207e-02,1.402e-02,1.048e-02,5.120e-04
      1782,1.059e-02,1.277e-02,1.048e-02,5.120e-04
      1809,1.167e-02,1.334e-02,1.048e-02,5.120e-04
      1836,8.917e-03,1.105e-02,1.048e-02,5.120e-04
      1863,1.268e-02,1.360e-02,1.048e-02,5.120e-04
      1890,9.934e-03,1.225e-02,1.048e-02,5.120e-04
      1917,1.137e-02,1.434e-02,1.048e-02,5.120e-04
      1944,9.802e-03,1.260e-02,1.048e-02,5.120e-04
      1971,1.014e-02,1.221e-02,1.048e-02,5.120e-04
      1998,9.692e-03,1.146e-02,1.048e-02,5.120e-04
      2025,8.466e-03,1.083e-02,1.048e-02,5.120e-04
      2052,1.335e-02,1.414e-02,1.048e-02,5.120e-04
      2079,1.035e-02,1.227e-02,1.048e-02,5.120e-04
      2106,9.439e-03,1.160e-02,1.048e-02,5.120e-04
      2133,1.193e-02,1.440e-02,1.048e-02,5.120e-04
      2160,9.171e-03,1.130e-02,1.048e-02,5.120e-04
      2187,1.109e-02,1.268e-02,1.048e-02,5.120e-04
      2214,1.094e-02,1.237e-02,1.048e-02,5.120e-04
      2241,8.479e-03,1.054e-02,1.048e-02,5.120e-04
      2268,9.510e-03,1.129e-02,1.048e-02,5.120e-04
      2295,9.665e-03,1.173e-02,1.048e-02,5.120e-04
      2322,9.322e-03,1.157e-02,1.048e-02,5.120e-04
      2349,9.907e-03,1.217e-02,1.048e-02,5.120e-04
      2376,1.127e-02,1.326e-02,1.048e-02,5.120e-04
      2403,8.719e-03,1.092e-02,1.048e-02,5.120e-04
      2430,1.282e-02,1.498e-02,1.048e-02,5.120e-04
      2457,1.185e-02,1.378e-02,1.048e-02,5.120e-04
      2484,1.190e-02,1.387e-02,1.048e-02,5.120e-04
      2511,1.361e-02,1.584e-02,1.048e-02,5.120e-04
      2538,9.886e-03,1.228e-02,1.048e-02,5.120e-04
      2565,1.239e-02,1.416e-02,1.048e-02,5.120e-04
      2592,1.084e-02,1.201e-02,1.048e-02,5.120e-04
      2619,9.724e-03,1.158e-02,1.048e-02,5.120e-04
      2646,9.906e-03,1.188e-02,1.048e-02,5.120e-04
      2673,2.096e-02,2.317e-02,1.048e-02,5.120e-04
      2700,8.826e-03,1.133e-02,1.048e-02,5.120e-04
      2727,1.038e-02,1.232e-02,1.048e-02,5.120e-04
      2754,1.121e-02,1.290e-02,1.048e-02,5.120e-04
      2781,1.212e-02,1.457e-02,1.048e-02,5.120e-04
      2808,8.501e-03,1.064e-02,1.048e-02,5.120e-04
      2835,8.713e-03,1.093e-02,1.048e-02,5.120e-04
      2862,9.543e-03,1.102e-02,1.048e-02,5.120e-04
      2889,1.239e-02,1.430e-02,1.048e-02,5.120e-04
      2916,1.081e-02,1.237e-02,1.048e-02,5.120e-04
      2943,1.061e-02,1.304e-02,1.048e-02,5.120e-04
      2970,1.068e-02,1.194e-02,1.048e-02,5.120e-04
      2997,8.721e-03,1.129e-02,1.048e-02,5.120e-04
      3024,1.095e-02,1.282e-02,1.048e-02,5.120e-04
      3051,9.477e-03,1.129e-02,1.048e-02,5.120e-04
      3078,1.344e-02,1.543e-02,1.048e-02,5.120e-04
      3105,8.400e-03,1.014e-02,1.014e-02,5.120e-04
      3132,1.038e-02,1.244e-02,1.014e-02,5.120e-04
      3159,9.305e-03,1.113e-02,1.014e-02,5.120e-04
      3186,1.181e-02,1.262e-02,1.014e-02,5.120e-04
      3213,1.196e-02,1.359e-02,1.014e-02,5.120e-04
      3240,1.457e-02,1.576e-02,1.014e-02,5.120e-04
      3267,9.356e-03,1.092e-02,1.014e-02,5.120e-04
      3294,9.979e-03,1.190e-02,1.014e-02,5.120e-04
      3321,9.115e-03,1.142e-02,1.014e-02,5.120e-04
      3348,9.533e-03,1.160e-02,1.014e-02,5.120e-04
      3375,1.083e-02,1.244e-02,1.014e-02,5.120e-04
      3402,9.613e-03,1.144e-02,1.014e-02,5.120e-04
      3429,8.319e-03,1.015e-02,1.014e-02,5.120e-04
      3456,1.084e-02,1.248e-02,1.014e-02,5.120e-04
      3483,1.034e-02,1.277e-02,1.014e-02,5.120e-04
      3510,9.134e-03,1.145e-02,1.014e-02,5.120e-04
      3537,1.020e-02,1.212e-02,1.014e-02,5.120e-04
      3564,8.830e-03,1.123e-02,1.014e-02,5.120e-04
      3591,9.973e-03,1.145e-02,1.014e-02,5.120e-04
      3618,8.705e-03,1.107e-02,1.014e-02,5.120e-04
      3645,8.992e-03,1.162e-02,1.014e-02,5.120e-04
      3672,8.369e-03,1.069e-02,1.014e-02,5.120e-04
      3699,7.962e-03,1.017e-02,1.014e-02,5.120e-04
      3726,8.662e-03,1.051e-02,1.014e-02,5.120e-04
      3753,1.037e-02,1.233e-02,1.014e-02,5.120e-04
      3780,8.318e-03,1.029e-02,1.014e-02,5.120e-04
      3807,9.498e-03,1.225e-02,1.014e-02,5.120e-04
      3834,1.156e-02,1.352e-02,1.014e-02,5.120e-04
      3861,8.498e-03,1.043e-02,1.014e-02,5.120e-04
      3888,8.097e-03,1.046e-02,1.014e-02,5.120e-04
      3915,1.067e-02,1.164e-02,1.014e-02,5.120e-04
      3942,9.370e-03,1.096e-02,1.014e-02,5.120e-04
      3969,1.322e-02,1.431e-02,1.014e-02,5.120e-04
      3996,1.228e-02,1.393e-02,1.014e-02,5.120e-04
      4023,9.516e-03,1.167e-02,1.014e-02,5.120e-04
      4050,1.823e-02,2.006e-02,1.014e-02,5.120e-04
      4077,9.925e-03,1.138e-02,1.014e-02,5.120e-04
      4104,1.382e-02,1.548e-02,1.014e-02,5.120e-04
      4131,1.064e-02,1.246e-02,1.014e-02,5.120e-04
      4158,1.067e-02,1.283e-02,1.014e-02,5.120e-04
      4185,1.256e-02,1.475e-02,1.014e-02,5.120e-04
      4212,9.850e-03,1.180e-02,1.014e-02,5.120e-04
      4239,8.193e-03,1.085e-02,1.014e-02,5.120e-04
      4266,1.135e-02,1.318e-02,1.014e-02,5.120e-04
      4293,1.062e-02,1.236e-02,1.014e-02,5.120e-04
      4320,1.090e-02,1.217e-02,1.014e-02,5.120e-04
      4347,8.856e-03,1.036e-02,1.014e-02,5.120e-04
      4374,1.308e-02,1.514e-02,1.014e-02,5.120e-04
      4401,1.102e-02,1.306e-02,1.014e-02,5.120e-04
      4428,9.016e-03,1.055e-02,1.014e-02,5.120e-04
      4455,1.148e-02,1.349e-02,1.014e-02,5.120e-04
      4482,1.194e-02,1.286e-02,1.014e-02,5.120e-04
      4509,1.410e-02,1.564e-02,1.014e-02,5.120e-04
      4536,9.035e-03,1.060e-02,1.014e-02,5.120e-04
      4563,9.804e-03,1.191e-02,1.014e-02,5.120e-04
      4590,9.178e-03,1.123e-02,1.014e-02,5.120e-04
      4617,8.250e-03,1.073e-02,1.014e-02,5.120e-04
      4644,1.434e-02,1.587e-02,1.014e-02,5.120e-04
      4671,7.983e-03,1.001e-02,1.014e-02,5.120e-04
      4698,1.442e-02,1.632e-02,1.014e-02,5.120e-04
      4725,1.030e-02,1.239e-02,1.014e-02,5.120e-04
      4752,8.771e-03,1.022e-02,1.014e-02,5.120e-04
      4779,1.050e-02,1.234e-02,1.014e-02,5.120e-04
      4806,9.504e-03,1.143e-02,1.014e-02,5.120e-04
      4833,9.665e-03,1.153e-02,1.014e-02,5.120e-04
      4860,8.668e-03,1.011e-02,1.014e-02,5.120e-04
      4887,8.994e-03,1.071e-02,1.014e-02,5.120e-04
      4914,8.695e-03,1.036e-02,1.014e-02,5.120e-04
      4941,1.040e-02,1.142e-02,1.014e-02,5.120e-04
      4968,1.013e-02,1.172e-02,1.014e-02,5.120e-04
      4995,9.786e-03,1.121e-02,1.014e-02,5.120e-04
      5022,9.128e-03,1.118e-02,1.014e-02,5.120e-04
      5049,1.204e-02,1.364e-02,1.014e-02,5.120e-04
      5076,9.807e-03,1.121e-02,1.014e-02,5.120e-04
      5103,1.121e-02,1.288e-02,1.014e-02,5.120e-04
      5130,8.676e-03,1.058e-02,1.014e-02,5.120e-04
      5157,1.178e-02,1.357e-02,1.014e-02,5.120e-04
      5184,8.584e-03,1.048e-02,1.014e-02,5.120e-04
      5211,1.408e-02,1.488e-02,1.014e-02,5.120e-04
      5238,1.065e-02,1.206e-02,1.014e-02,5.120e-04
      5265,8.381e-03,1.085e-02,1.014e-02,5.120e-04
      5292,9.813e-03,1.253e-02,1.014e-02,5.120e-04
      5319,1.289e-02,1.442e-02,1.014e-02,5.120e-04
      5346,1.002e-02,1.187e-02,1.014e-02,5.120e-04
      5373,1.234e-02,1.463e-02,1.014e-02,5.120e-04
      5400,9.080e-03,1.116e-02,1.014e-02,5.120e-04
      5427,8.804e-03,1.040e-02,1.014e-02,5.120e-04
      5454,8.957e-03,1.105e-02,1.014e-02,5.120e-04
      5481,8.296e-03,1.052e-02,1.014e-02,5.120e-04
      5508,1.033e-02,1.246e-02,1.014e-02,5.120e-04
      5535,1.222e-02,1.398e-02,1.014e-02,5.120e-04
      5562,7.246e-03,9.374e-03,9.374e-03,5.120e-04
      5589,1.102e-02,1.287e-02,9.374e-03,5.120e-04
      5616,9.540e-03,1.082e-02,9.374e-03,5.120e-04
      5643,9.325e-03,1.096e-02,9.374e-03,5.120e-04
      5670,8.499e-03,1.093e-02,9.374e-03,5.120e-04
      5697,1.187e-02,1.338e-02,9.374e-03,5.120e-04
      5724,9.884e-03,1.204e-02,9.374e-03,5.120e-04
      5751,9.013e-03,1.061e-02,9.374e-03,5.120e-04
      5778,8.527e-03,1.047e-02,9.374e-03,5.120e-04
      5805,8.958e-03,1.105e-02,9.374e-03,5.120e-04
      5832,1.084e-02,1.232e-02,9.374e-03,5.120e-04
      5859,7.909e-03,1.005e-02,9.374e-03,5.120e-04
      5886,9.406e-03,1.146e-02,9.374e-03,5.120e-04
      5913,1.033e-02,1.233e-02,9.374e-03,5.120e-04
      5940,8.079e-03,9.991e-03,9.374e-03,5.120e-04
      5967,1.039e-02,1.173e-02,9.374e-03,5.120e-04
      5994,1.320e-02,1.484e-02,9.374e-03,5.120e-04
      6021,8.027e-03,9.907e-03,9.374e-03,5.120e-04
      6048,8.673e-03,1.001e-02,9.374e-03,5.120e-04
      6075,1.119e-02,1.313e-02,9.374e-03,5.120e-04
      6102,8.403e-03,1.054e-02,9.374e-03,5.120e-04
      6129,7.926e-03,1.002e-02,9.374e-03,5.120e-04
      6156,9.133e-03,1.098e-02,9.374e-03,5.120e-04
      6183,9.120e-03,1.148e-02,9.374e-03,5.120e-04
      6210,1.004e-02,1.177e-02,9.374e-03,5.120e-04
      6237,9.872e-03,1.162e-02,9.374e-03,5.120e-04
      6264,9.927e-03,1.139e-02,9.374e-03,5.120e-04
      6291,9.563e-03,1.156e-02,9.374e-03,5.120e-04
      6318,8.570e-03,1.066e-02,9.374e-03,5.120e-04
      6345,9.021e-03,1.075e-02,9.374e-03,5.120e-04
      6372,1.766e-02,1.958e-02,9.374e-03,5.120e-04
      6399,1.035e-02,1.203e-02,9.374e-03,5.120e-04
      6426,1.166e-02,1.349e-02,9.374e-03,5.120e-04
      6453,8.095e-03,9.834e-03,9.374e-03,5.120e-04
      6480,1.070e-02,1.246e-02,9.374e-03,5.120e-04
      6507,1.076e-02,1.236e-02,9.374e-03,5.120e-04
      6534,8.442e-03,1.036e-02,9.374e-03,5.120e-04
      6561,1.468e-02,1.640e-02,9.374e-03,5.120e-04
      6588,9.442e-03,1.139e-02,9.374e-03,5.120e-04
      6615,1.019e-02,1.199e-02,9.374e-03,5.120e-04
      6642,1.098e-02,1.307e-02,9.374e-03,5.120e-04
      6669,9.187e-03,1.125e-02,9.374e-03,5.120e-04
      6696,9.487e-03,1.110e-02,9.374e-03,5.120e-04
      6723,9.633e-03,1.138e-02,9.374e-03,5.120e-04
      6750,1.232e-02,1.419e-02,9.374e-03,5.120e-04
      6777,7.789e-03,9.645e-03,9.374e-03,5.120e-04
      6804,8.320e-03,9.828e-03,9.374e-03,5.120e-04
      6831,1.114e-02,1.250e-02,9.374e-03,5.120e-04
      6858,8.206e-03,9.744e-03,9.374e-03,5.120e-04
      6885,1.018e-02,1.204e-02,9.374e-03,5.120e-04
      6912,8.907e-03,1.098e-02,9.374e-03,5.120e-04
      6939,1.059e-02,1.153e-02,9.374e-03,5.120e-04
      6966,7.582e-03,9.549e-03,9.374e-03,5.120e-04
      6993,1.455e-02,1.605e-02,9.374e-03,5.120e-04
      7020,1.016e-02,1.156e-02,9.374e-03,5.120e-04
      7047,1.554e-02,1.698e-02,9.374e-03,5.120e-04
      7074,9.189e-03,1.106e-02,9.374e-03,5.120e-04
      7101,1.177e-02,1.278e-02,9.374e-03,5.120e-04
      7128,1.429e-02,1.597e-02,9.374e-03,5.120e-04
      7155,1.083e-02,1.244e-02,9.374e-03,5.120e-04
      7182,7.380e-03,9.151e-03,9.151e-03,5.120e-04
      7209,7.777e-03,9.618e-03,9.151e-03,5.120e-04
